arm,block,goal_idx,region,spawn_dist,steps,reached,goal_x,goal_y,spawn_px,spawn_py,trace_cx,trace_cy
trace,test,23,rare,320.8,60,1,644.2,211.3,366,371,401.1,331.0
trace,test,24,frequent,385.7,35,1,382.5,165.0,521,525,400.2,322.7
trace,test,25,frequent,326.4,26,1,225.4,210.6,437,459,391.5,317.1
trace,test,26,rare,326.4,25,1,638.3,657.3,406,428,403.8,334.1
trace,test,27,rare,329.4,32,1,421.0,588.5,493,267,404.7,346.8
trace,test,28,rare,303.0,44,1,593.0,145.3,420,394,414.1,336.8
trace,test,29,frequent,295.3,31,1,343.9,201.1,468,469,410.6,330.0
trace,test,30,rare,308.3,32,1,226.7,601.4,296,301,401.4,343.5
trace,test,31,rare,410.8,35,1,363.0,527.8,32,771,399.5,352.8
trace,test,32,frequent,339.7,25,1,163.2,173.4,424,391,387.6,343.8
trace,test,33,rare,325.4,31,1,217.3,591.5,332,287,379.1,356.2
trace,test,34,frequent,253.2,22,1,279.0,210.3,369,447,374.1,348.9
trace,test,35,rare,272.6,25,1,586.9,165.0,384,347,384.8,339.7
trace,test,36,rare,334.0,40,1,288.0,502.9,570,324,379.9,347.9
trace,test,37,frequent,275.3,20,1,268.4,219.0,434,439,374.3,341.4
trace,test,38,rare,250.3,105,1,445.2,632.1,378,391,377.9,355.9
trace,test,39,rare,357.4,170,1,653.8,166.4,404,422,391.7,346.5
trace,test,40,frequent,348.1,33,1,235.0,354.8,566,247,383.9,346.9
trace,test,41,rare,306.6,35,1,646.1,248.6,365,371,397.0,342.0
trace,test,42,frequent,257.2,21,1,291.5,159.2,403,391,391.7,332.8
trace,test,43,rare,362.4,32,1,243.8,544.5,572,391,384.3,343.4
trace,test,44,rare,253.1,115,1,526.5,652.5,376,449,391.4,358.9
trace,test,45,rare,298.6,26,1,240.2,651.0,507,517,383.8,373.5
trace,test,46,rare,586.5,51,1,552.1,315.9,115,707,392.3,370.6
trace,test,47,rare,250.4,21,1,626.5,309.7,411,437,404.0,367.6
trace,test,48,rare,257.9,24,1,442.3,528.9,465,272,405.9,375.6
trace,test,49,rare,303.0,22,1,637.7,223.6,415,429,417.5,368.0
trace,test,50,frequent,288.6,44,1,160.6,356.6,436,443,404.6,367.4
trace,test,51,rare,398.1,40,1,581.4,595.6,252,372,413.5,378.9
trace,test,52,frequent,270.1,26,1,381.5,144.3,397,414,411.9,367.1
trace,test,53,rare,358.0,260,1,624.6,659.3,382,396,422.5,381.7
trace,test,54,rare,315.2,30,1,649.5,507.7,366,370,433.9,388.0
trace,test,55,rare,324.5,36,1,223.4,597.4,541,531,423.3,398.5
trace,test,56,rare,727.4,79,1,612.8,255.9,69,739,432.8,391.4
trace,test,57,rare,259.5,58,1,232.2,584.2,380,371,422.8,401.0
trace,test,58,rare,260.6,18,1,572.1,269.9,381,447,430.2,394.5
trace,test,59,frequent,310.0,33,1,194.0,264.7,460,424,418.4,388.0
trace,test,60,rare,384.5,63,1,620.3,216.8,356,496,428.5,379.4
trace,test,61,rare,288.9,24,1,617.6,196.7,374,352,438.0,370.3
trace,test,62,frequent,251.3,24,1,194.8,373.6,442,419,425.8,370.4
trace,test,63,frequent,364.6,90,1,161.6,359.2,523,407,412.6,369.9
trace,test,64,rare,311.0,29,1,447.1,141.8,366,442,414.3,358.5
trace,test,65,frequent,319.2,106,1,180.5,247.2,465,392,402.6,352.9
trace,test,66,rare,276.0,22,1,282.7,657.3,445,434,396.6,368.1
trace,test,67,rare,304.3,31,1,191.6,622.0,431,434,386.4,380.8
trace,test,68,rare,430.6,39,1,597.2,372.8,322,704,396.9,380.4
trace,test,69,frequent,308.1,27,1,247.8,149.3,415,408,389.5,368.9
trace,test,70,rare,338.5,43,1,576.3,252.9,289,432,398.8,363.1
trace,test,71,frequent,430.6,99,1,177.3,192.2,601,269,387.7,354.5
trace,test,72,rare,306.2,22,1,601.7,232.2,363,424,398.4,348.4
trace,test,73,rare,456.6,44,1,462.3,571.9,598,136,401.6,359.6
trace,test,74,rare,317.7,25,1,583.4,193.2,405,456,410.7,351.3
trace,test,75,rare,339.7,32,1,534.3,655.0,359,364,416.9,366.4
trace,test,76,frequent,356.7,37,1,341.6,206.4,496,528,413.1,358.4
trace,test,77,frequent,293.9,22,1,254.3,209.0,441,436,405.2,351.0
trace,test,78,rare,315.4,26,1,602.9,159.0,416,413,415.1,341.4
trace,test,79,frequent,300.9,50,1,205.7,362.5,493,273,404.6,342.4
trace,exposure,0,rare,256.8,23,1,391.4,656.6,400,400,399.6,412.8
trace,exposure,1,rare,286.2,26,1,657.4,460.5,391,565,412.5,415.2
trace,exposure,2,rare,335.2,98,1,523.6,284.5,337,563,418.0,408.7
trace,exposure,3,frequent,255.4,23,1,156.4,159.4,317,358,404.9,396.2
trace,exposure,4,frequent,265.5,26,1,394.6,155.8,325,412,404.4,384.2
trace,exposure,5,frequent,307.1,28,1,347.4,157.0,482,433,401.6,372.8
trace,exposure,6,frequent,260.5,115,1,174.4,174.4,378,337,390.2,362.9
trace,exposure,7,rare,318.4,26,1,527.8,401.6,250,246,397.1,364.8
trace,exposure,8,frequent,399.8,31,1,149.0,200.9,441,474,384.7,356.7
trace,exposure,9,frequent,251.5,17,1,197.1,180.7,384,349,375.3,347.9
trace,exposure,10,frequent,253.8,20,1,147.0,160.1,344,320,363.9,338.5
trace,exposure,11,rare,260.1,28,1,168.4,427.0,160,167,354.1,342.9
trace,exposure,12,frequent,258.1,22,1,163.1,343.2,338,533,344.6,342.9
trace,exposure,13,rare,318.0,28,1,602.4,454.1,317,314,357.5,348.5
trace,exposure,14,frequent,298.8,23,1,298.4,283.4,458,536,354.5,345.2
trace,exposure,15,frequent,289.6,29,1,154.0,265.6,393,429,344.5,341.2
trace,exposure,16,frequent,343.9,34,1,251.4,179.9,274,523,339.8,333.2
trace,exposure,17,frequent,251.1,170,1,143.2,161.5,352,301,330.0,324.6
trace,exposure,18,frequent,161.9,11,1,394.8,364.7,260,275,333.2,326.6
trace,exposure,19,frequent,294.5,28,1,161.6,173.1,452,222,324.6,318.9
trace,exposure,20,frequent,258.2,111,1,154.8,140.4,352,307,316.2,310.0
trace,exposure,21,frequent,291.5,25,1,169.1,161.3,356,385,308.8,302.6
trace,exposure,22,frequent,253.7,65,1,384.1,391.6,266,167,312.6,307.0
trace,exposure,23,frequent,301.4,21,1,158.3,186.4,385,385,304.9,301.0
trace,exposure,24,rare,253.0,24,1,384.9,587.9,258,369,308.9,315.3
trace,exposure,25,frequent,287.8,25,1,291.5,232.2,397,500,308.0,311.2
trace,exposure,26,frequent,260.8,50,1,212.2,304.0,473,301,303.2,310.8
trace,exposure,27,frequent,253.2,169,1,143.4,153.2,349,301,295.2,302.9
trace,exposure,28,frequent,141.6,12,1,399.5,341.1,264,300,300.4,304.8
trace,exposure,29,rare,430.2,40,1,212.8,625.1,383,230,296.0,320.8
trace,exposure,30,frequent,90.9,7,1,253.0,341.6,341,319,293.9,321.9
trace,exposure,31,frequent,251.4,61,1,377.7,148.0,256,368,298.1,313.2
trace,exposure,32,frequent,113.5,14,1,370.4,155.4,302,246,301.7,305.3
trace,exposure,33,frequent,322.3,43,1,195.5,216.5,517,193,296.4,300.9
trace,exposure,34,rare,330.4,104,1,147.0,636.7,342,370,288.9,317.7
trace,exposure,35,frequent,503.2,87,1,362.5,226.3,131,673,292.6,313.1
trace,exposure,36,frequent,306.9,24,1,146.2,242.8,408,403,285.3,309.6
trace,exposure,37,frequent,261.5,140,1,179.2,145.2,348,345,280.0,301.4
trace,exposure,38,rare,339.7,115,1,628.3,308.5,289,324,297.4,301.7
trace,exposure,39,frequent,263.6,27,1,144.2,157.3,354,317,289.7,294.5
trace,exposure,40,frequent,250.4,21,1,389.4,148.3,273,370,294.7,287.2
trace,exposure,41,frequent,313.8,37,1,279.8,189.8,413,474,294.0,282.3
trace,exposure,42,frequent,268.4,26,1,231.8,385.1,405,180,290.9,287.5
trace,exposure,43,frequent,251.6,20,1,142.3,195.0,350,337,283.4,282.8
trace,exposure,44,frequent,261.1,36,1,161.1,145.3,287,374,277.3,276.0
trace,exposure,45,frequent,261.4,19,1,395.1,368.2,195,200,283.2,280.6
trace,exposure,46,frequent,252.5,23,1,212.7,264.3,459,320,279.7,279.8
trace,exposure,47,frequent,255.4,191,1,145.1,145.2,341,309,273.0,273.0
trace,exposure,48,rare,390.5,35,1,610.3,471.0,255,309,289.8,282.9
trace,exposure,49,frequent,268.3,28,1,188.0,330.9,434,224,284.7,285.3
trace,exposure,50,rare,296.1,27,1,253.1,610.2,357,333,283.2,301.6
trace,exposure,51,frequent,144.0,9,1,175.7,239.6,287,331,277.8,298.5
trace,exposure,52,rare,333.0,31,1,500.8,339.6,184,237,288.9,300.5
trace,exposure,53,frequent,261.7,48,1,278.3,297.6,540,301,288.4,300.4
trace,exposure,54,frequent,289.2,85,1,167.3,140.1,344,369,282.3,292.4
trace,exposure,55,frequent,334.8,27,1,166.8,181.1,373,445,276.6,286.8
trace,exposure,56,rare,274.4,50,1,453.9,658.2,412,387,285.4,305.4
trace,exposure,57,frequent,251.5,33,1,156.1,144.8,344,312,279.0,297.3
trace,exposure,58,frequent,258.5,41,1,184.0,140.5,286,378,274.2,289.5
trace,exposure,59,rare,435.8,61,1,637.8,264.8,202,266,292.4,288.3
trace,exposure,60,frequent,254.8,20,1,240.0,293.0,435,457,289.8,288.5
trace,exposure,61,frequent,267.5,84,1,149.7,163.4,355,335,282.8,282.2
trace,exposure,62,frequent,81.8,43,1,353.3,263.2,299,202,286.3,281.3
trace,exposure,63,frequent,284.0,32,1,253.4,216.7,472,398,284.7,278.1
trace,exposure,64,frequent,72.7,4,1,266.5,280.3,328,319,283.7,278.2
trace,exposure,65,frequent,261.8,40,1,146.1,194.1,347,362,276.9,274.0
trace,exposure,66,frequent,303.6,24,1,206.2,217.1,368,474,273.3,271.1
trace,exposure,67,frequent,259.6,22,1,181.4,276.0,421,376,268.7,271.4
trace,exposure,68,frequent,151.8,10,1,230.5,396.1,340,291,266.8,277.6
trace,exposure,69,rare,262.3,26,1,444.3,581.8,345,339,275.7,292.8
trace,exposure,70,frequent,391.1,49,1,371.3,377.6,132,687,280.5,297.1
trace,exposure,71,frequent,299.8,23,1,158.7,219.4,401,396,274.4,293.2
trace,exposure,72,rare,378.8,114,1,567.4,616.0,354,303,289.0,309.3
trace,exposure,73,rare,253.5,21,1,638.5,255.5,420,384,306.5,306.6
trace,exposure,74,rare,291.9,47,1,171.7,602.3,426,459,299.8,321.4
trace,exposure,75,frequent,317.6,36,1,362.7,200.4,337,517,302.9,315.4
trace,exposure,76,frequent,299.4,47,1,154.1,159.9,357,380,295.5,307.6
trace,exposure,77,frequent,270.8,29,1,301.1,210.2,374,471,295.8,302.7
trace,exposure,78,rare,304.3,60,1,256.9,656.0,403,389,293.8,320.4
trace,exposure,79,frequent,450.1,44,1,203.0,155.7,281,599,289.3,312.1
trace,exposure,80,frequent,252.3,73,1,324.3,169.9,238,407,291.0,305.0
trace,exposure,81,frequent,252.9,30,1,254.6,170.9,355,403,289.2,298.3
trace,exposure,82,frequent,282.9,23,1,273.9,149.8,406,400,288.4,290.9
trace,exposure,83,frequent,260.2,91,1,141.9,213.1,362,352,281.1,287.0
trace,exposure,84,frequent,252.9,19,1,398.2,382.2,214,209,287.0,291.8
trace,exposure,85,frequent,343.5,100,1,211.4,182.6,474,404,283.2,286.3
trace,exposure,86,frequent,274.8,31,1,160.1,144.2,340,352,277.0,279.2
trace,exposure,87,frequent,257.2,19,1,142.5,188.4,351,339,270.3,274.7
trace,exposure,88,frequent,250.2,22,1,166.0,212.1,341,391,265.1,271.5
trace,exposure,89,rare,285.5,37,1,275.4,619.9,374,352,265.6,289.0
trace,exposure,90,frequent,305.5,85,1,163.5,160.2,314,426,260.5,282.5
trace,exposure,91,rare,429.3,53,1,622.5,422.0,225,260,278.6,289.5
trace,exposure,92,rare,305.9,26,1,627.1,484.0,435,246,296.0,299.2
trace,exposure,93,frequent,250.5,17,1,185.9,151.0,367,324,290.5,291.8
trace,exposure,94,frequent,270.3,89,1,142.1,143.4,278,377,283.1,284.4
trace,exposure,95,rare,376.5,39,1,569.0,386.5,207,283,297.4,289.5
trace,exposure,96,frequent,289.1,22,1,215.0,253.3,414,463,293.3,287.7
trace,exposure,97,frequent,276.8,43,1,167.7,153.6,344,367,287.0,281.0
trace,exposure,98,frequent,254.4,51,1,141.4,394.4,372,287,279.7,286.7
trace,exposure,99,frequent,262.5,24,1,163.5,358.1,426,360,273.9,290.2
trace,exposure,100,rare,338.3,42,1,198.6,603.9,341,297,270.1,305.9
trace,exposure,101,rare,322.5,81,1,617.2,485.7,306,401,287.5,314.9
trace,exposure,102,frequent,273.6,42,1,239.8,209.5,374,448,285.1,309.6
trace,exposure,103,frequent,266.5,23,1,296.6,167.8,401,413,285.7,302.5
trace,exposure,104,frequent,277.9,20,1,175.0,159.3,364,363,280.2,295.4
trace,exposure,105,rare,254.6,25,1,609.6,316.7,355,317,296.6,296.4
trace,exposure,106,rare,277.2,25,1,485.3,199.6,420,469,306.1,291.6
trace,exposure,107,frequent,379.5,33,1,141.4,299.8,477,477,297.8,292.0
trace,exposure,108,frequent,280.2,23,1,148.7,162.4,354,353,290.4,285.5
trace,exposure,109,rare,369.8,32,1,514.6,640.9,329,321,301.6,303.3
trace,exposure,110,frequent,317.7,29,1,141.8,204.0,370,425,293.6,298.3
trace,exposure,111,rare,293.4,70,1,629.5,201.9,383,361,310.4,293.5
trace,exposure,112,frequent,255.0,46,1,219.0,150.6,378,350,305.8,286.4
trace,exposure,113,rare,534.6,41,1,633.5,627.9,240,266,322.2,303.4
trace,exposure,114,frequent,300.7,23,1,215.5,142.8,457,322,316.9,295.4
trace,exposure,115,frequent,207.0,15,1,158.6,189.5,333,301,309.0,290.1
trace,exposure,116,frequent,251.0,20,1,162.3,199.7,342,375,301.6,285.6
trace,exposure,117,frequent,64.9,3,1,275.7,145.1,305,203,300.3,278.6
trace,exposure,118,frequent,289.5,40,1,155.9,152.7,257,424,293.1,272.3
trace,exposure,119,frequent,170.4,84,1,378.2,148.4,282,289,297.4,266.1
trace,test,0,rare,286.2,42,1,338.6,616.5,261,341,299.4,283.6
trace,test,1,frequent,285.6,71,1,151.5,244.7,368,431,292.0,281.7
trace,test,2,rare,258.7,35,1,153.1,435.1,366,288,285.1,289.3
trace,test,3,rare,350.0,101,1,641.9,144.9,365,359,302.9,282.1
trace,test,4,frequent,272.8,25,1,368.5,208.1,420,476,306.2,278.4
trace,test,5,rare,395.2,35,1,559.9,588.6,370,242,318.9,293.9
trace,test,6,frequent,299.9,20,1,208.1,171.7,423,381,313.3,287.8
trace,test,7,rare,360.4,45,1,649.8,231.6,297,305,330.2,285.0
trace,test,8,rare,320.4,27,1,547.0,181.1,415,473,341.0,279.8
trace,test,9,frequent,278.8,25,1,223.0,335.1,467,470,335.1,282.6
trace,test,10,rare,299.6,26,1,209.9,606.3,370,353,328.9,298.8
trace,test,11,rare,470.2,55,1,527.6,199.6,233,566,338.8,293.8
trace,test,12,rare,275.9,37,1,568.9,604.3,425,369,350.3,309.3
trace,test,13,rare,340.6,28,1,578.7,224.0,366,490,361.7,305.1
trace,test,14,rare,285.4,24,1,145.2,473.3,397,339,350.9,313.5
trace,test,15,rare,299.7,41,1,572.7,580.6,432,316,362.0,326.8
trace,test,16,frequent,310.3,22,1,192.2,195.7,398,428,353.5,320.3
trace,test,17,rare,378.0,60,1,480.8,145.7,349,500,359.9,311.5
trace,test,18,rare,318.1,27,1,637.0,275.6,375,456,373.7,309.7
trace,test,19,frequent,281.9,27,1,349.3,384.8,630,359,372.5,313.5
trace,test,20,frequent,330.0,33,1,153.5,356.5,473,439,361.5,315.6
trace,test,21,rare,254.1,24,1,294.1,496.0,545,456,358.2,324.7
trace,test,22,rare,289.2,28,1,514.3,216.7,361,462,366.0,319.3
trace,test,23,rare,428.9,47,1,611.4,649.7,598,221,378.2,335.8
trace,test,24,rare,400.4,63,1,171.0,546.9,487,301,367.9,346.3
trace,test,25,rare,345.6,31,1,224.0,644.4,382,337,360.7,361.2
trace,test,26,rare,377.0,30,1,642.4,579.4,357,333,374.8,372.2
trace,test,27,frequent,334.2,40,1,248.2,175.2,400,473,368.4,362.3
trace,test,28,rare,277.9,33,1,558.4,244.0,372,450,377.9,356.4
trace,test,29,rare,326.3,107,1,149.5,581.3,416,393,366.5,367.6
trace,test,30,rare,271.3,21,1,482.1,303.0,332,529,372.3,364.4
trace,test,31,rare,289.5,88,1,419.4,185.8,531,453,374.7,355.5
trace,test,32,rare,258.6,19,1,196.4,588.5,389,416,365.7,367.1
trace,test,33,rare,322.5,42,1,586.2,549.0,385,297,376.8,376.2
trace,test,34,rare,252.6,87,1,212.5,614.4,384,429,368.6,388.1
trace,test,35,rare,339.4,32,1,657.4,444.7,345,312,383.0,391.0
trace,test,36,rare,355.5,39,1,575.8,562.4,250,420,392.6,399.5
trace,test,37,rare,318.4,70,1,540.8,194.4,420,489,400.0,389.3
trace,test,38,rare,278.3,25,1,228.1,528.8,366,287,391.4,396.2
trace,test,39,rare,260.2,18,1,196.8,572.5,388,396,381.7,405.1
trace,test,40,frequent,381.5,35,1,182.6,282.0,456,548,371.8,398.9
trace,test,41,frequent,274.7,29,1,204.4,266.8,479,273,363.4,392.3
trace,test,42,rare,310.8,28,1,640.6,589.9,351,477,377.2,402.2
trace,test,43,rare,295.2,38,1,653.9,576.6,396,433,391.1,410.9
trace,test,44,frequent,325.3,25,1,147.2,360.6,408,555,378.9,408.4
trace,test,45,frequent,261.8,18,1,183.3,260.8,383,430,369.1,401.0
trace,test,46,rare,368.1,58,1,544.9,163.3,343,471,377.9,389.1
trace,test,47,rare,288.4,30,1,370.7,649.7,390,362,377.5,402.2
trace,test,48,frequent,423.9,71,1,148.3,319.4,70,736,366.1,398.0
trace,test,49,frequent,253.4,21,1,267.2,157.5,480,295,361.1,386.0
trace,test,50,rare,347.9,68,1,569.8,615.2,375,327,371.6,397.5
trace,test,51,frequent,257.7,22,1,344.4,276.4,467,503,370.2,391.4
trace,test,52,rare,282.7,25,1,226.9,429.9,118,169,363.0,393.3
trace,test,53,rare,337.1,171,1,502.0,173.7,458,508,370.0,382.3
trace,test,54,rare,395.1,51,1,588.8,620.3,366,294,380.9,394.2
trace,test,55,rare,284.9,24,1,628.9,577.6,384,432,393.3,403.4
trace,test,56,rare,327.1,30,1,634.9,301.0,380,506,405.4,398.3
trace,test,57,rare,278.5,19,1,229.6,561.4,430,368,396.6,406.4
trace,test,58,rare,277.5,24,1,227.3,543.8,360,300,388.2,413.3
trace,test,59,rare,375.7,170,1,619.2,188.6,367,467,399.7,402.1
trace,test,60,frequent,277.5,22,1,182.9,265.1,417,414,388.9,395.2
trace,test,61,rare,254.1,27,1,563.5,426.9,340,306,397.6,396.8
trace,test,62,frequent,377.9,40,1,246.2,140.8,415,479,390.0,384.0
trace,test,63,frequent,286.0,27,1,253.3,263.0,220,547,383.2,378.0
trace,test,64,frequent,260.1,25,1,369.8,167.0,372,427,382.5,367.4
trace,test,65,rare,297.6,28,1,417.8,609.5,272,350,384.3,379.5
trace,test,66,rare,272.8,88,1,659.2,366.8,392,422,398.0,378.9
trace,test,67,rare,274.8,31,1,598.4,318.3,608,593,408.0,375.8
trace,test,68,rare,329.6,49,1,549.0,220.0,255,369,415.1,368.1
trace,test,69,rare,273.7,26,1,646.7,334.1,408,468,426.7,366.4
trace,test,70,frequent,287.9,31,1,362.5,212.9,486,473,423.5,358.7
trace,test,71,rare,273.7,67,1,347.4,637.6,421,374,419.7,372.6
trace,test,72,rare,261.1,30,1,202.7,568.6,463,548,408.8,382.4
trace,test,73,rare,274.9,91,1,651.5,650.1,443,471,420.9,395.8
trace,test,74,frequent,272.7,25,1,176.9,337.3,440,409,408.7,392.9
trace,test,75,rare,376.1,54,1,521.6,204.0,427,568,414.4,383.4
trace,test,76,rare,324.6,30,1,582.3,632.8,453,335,422.8,395.9
trace,test,77,rare,279.5,54,1,180.9,620.9,442,521,410.7,407.2
trace,test,78,frequent,254.3,27,1,336.8,218.6,298,470,407.0,397.7
trace,test,79,rare,268.5,23,1,396.2,607.0,278,366,406.5,408.2
