arm,block,goal_idx,region,spawn_dist,steps,reached,goal_x,goal_y,spawn_px,spawn_py,trace_cx,trace_cy
trace,test,19,rare,280.4,74,1,544.5,202.3,444,464,389.5,376.4
trace,test,20,rare,260.5,24,1,603.4,510.0,380,376,400.2,383.1
trace,test,21,rare,321.7,33,1,168.3,466.1,488,502,388.6,387.3
trace,test,22,rare,576.7,47,1,554.9,203.5,126,589,396.9,378.1
trace,test,23,rare,281.7,23,1,563.9,154.4,398,382,405.3,366.9
trace,test,24,rare,259.0,63,1,629.9,486.8,437,314,416.5,372.9
trace,test,25,frequent,353.0,52,1,150.8,142.0,415,376,403.2,361.3
trace,test,26,frequent,294.5,22,1,209.5,231.6,393,462,393.5,354.9
trace,test,27,rare,251.4,67,1,560.7,434.3,331,332,401.9,358.8
trace,test,28,rare,258.5,168,1,206.0,573.5,393,395,392.1,369.6
trace,test,29,rare,352.8,76,1,650.4,169.7,384,401,405.0,359.6
trace,test,30,rare,265.6,25,1,480.1,606.1,403,352,408.8,371.9
trace,test,31,rare,370.6,41,1,594.5,178.7,512,540,418.1,362.2
trace,test,32,rare,253.3,24,1,651.7,474.8,422,368,429.7,367.9
trace,test,33,rare,270.6,48,1,173.4,494.5,427,400,416.9,374.2
trace,test,34,rare,295.6,23,1,511.2,508.7,337,270,421.6,380.9
trace,test,35,frequent,270.6,82,1,294.0,143.7,424,381,415.3,369.1
trace,test,36,rare,350.4,40,1,495.1,532.9,386,200,419.2,377.3
trace,test,37,rare,260.4,24,1,204.4,557.5,392,377,408.5,386.3
trace,test,38,frequent,253.3,22,1,301.7,187.9,403,420,403.2,376.3
trace,test,39,rare,268.8,24,1,307.8,566.4,466,349,398.4,385.9
trace,test,40,rare,294.7,68,1,642.6,251.6,394,410,410.6,379.1
trace,test,41,rare,345.2,32,1,191.7,625.6,406,355,399.7,391.5
trace,test,42,frequent,386.7,44,1,203.5,179.4,307,552,389.9,380.9
trace,test,43,rare,273.8,26,1,312.9,653.4,409,397,386.0,394.5
trace,test,44,rare,264.4,25,1,639.3,475.0,383,410,398.7,398.5
trace,test,45,rare,336.9,32,1,153.5,441.5,475,542,386.4,400.7
trace,test,46,rare,273.3,20,1,588.7,216.7,387,401,396.5,391.5
trace,test,47,frequent,319.9,26,1,162.7,294.8,436,461,384.8,386.6
trace,test,48,rare,389.3,34,1,567.2,639.7,306,351,394.0,399.3
trace,test,49,rare,263.3,30,1,301.4,655.3,389,407,389.3,412.1
trace,test,50,rare,282.0,63,1,627.8,255.9,391,409,401.3,404.3
trace,test,51,rare,300.3,27,1,646.7,255.4,409,439,413.5,396.8
trace,test,52,rare,280.6,67,1,651.4,509.9,392,403,425.4,402.5
trace,test,53,rare,357.2,39,1,409.2,173.1,476,524,424.6,391.0
trace,test,54,frequent,343.5,91,1,202.2,200.1,441,447,413.5,381.5
trace,test,55,frequent,314.6,114,1,176.8,153.4,383,391,401.7,370.1
trace,test,56,rare,253.8,18,1,569.3,191.9,400,381,410.0,361.2
trace,test,57,rare,323.4,34,1,192.2,630.3,437,419,399.1,374.6
trace,test,58,rare,347.5,40,1,491.3,648.8,276,376,403.8,388.3
trace,test,59,frequent,313.1,54,1,191.1,158.4,395,396,393.1,376.8
trace,test,60,rare,250.1,40,1,575.4,198.9,393,370,402.2,367.9
trace,test,61,rare,273.8,71,1,619.3,629.8,425,437,413.1,381.0
trace,test,62,rare,275.3,22,1,226.1,582.0,389,360,403.7,391.1
trace,test,63,rare,254.8,39,1,536.8,148.4,314,272,410.4,378.9
trace,test,64,frequent,319.7,38,1,221.6,199.9,435,438,401.0,370.0
trace,test,65,rare,267.3,106,1,380.0,652.3,403,386,399.9,384.1
trace,test,66,rare,256.9,53,1,526.4,185.5,398,408,406.2,374.2
trace,test,67,frequent,369.6,37,1,165.4,178.8,453,411,394.2,364.4
trace,test,68,rare,325.1,139,1,627.0,398.3,307,341,405.8,366.1
trace,test,69,frequent,337.8,121,1,147.4,180.4,397,408,392.9,356.8
trace,test,70,rare,281.0,122,1,412.2,158.2,377,437,393.9,346.9
trace,test,71,rare,301.4,36,1,179.6,526.4,409,331,383.2,355.9
trace,test,72,rare,388.6,39,1,559.0,378.5,235,593,392.0,357.0
trace,test,73,frequent,305.8,88,1,222.0,144.4,412,384,383.5,346.4
trace,test,74,rare,263.3,33,1,278.3,494.7,407,265,378.2,353.8
trace,test,75,rare,275.4,51,1,165.0,552.3,383,384,367.5,363.7
trace,test,76,frequent,291.2,31,1,189.8,230.2,383,448,358.6,357.0
trace,test,77,rare,277.8,26,1,480.4,584.9,342,344,364.7,368.4
trace,test,78,rare,267.1,28,1,376.1,633.9,367,367,365.3,381.7
trace,test,79,rare,260.5,24,1,601.1,512.8,363,407,377.1,388.3
trace,exposure,0,rare,256.8,69,1,391.4,656.6,400,400,399.6,412.8
trace,exposure,1,frequent,340.1,76,1,284.5,144.8,424,455,393.8,399.4
trace,exposure,2,rare,300.4,64,1,631.1,433.0,331,419,405.7,401.1
trace,exposure,3,frequent,303.1,35,1,233.8,169.2,401,422,397.1,389.5
trace,exposure,4,frequent,281.4,57,1,326.3,399.7,558,240,393.6,390.0
trace,exposure,5,rare,291.8,73,1,214.2,624.9,390,392,384.6,401.8
trace,exposure,6,rare,295.3,46,1,142.8,477.7,50,758,372.5,405.6
trace,exposure,7,frequent,328.2,31,1,172.8,178.7,458,341,362.5,394.2
trace,exposure,8,frequent,258.9,20,1,174.4,174.4,370,344,353.1,383.2
trace,exposure,9,frequent,250.5,35,1,328.2,158.0,312,408,351.9,372.0
trace,exposure,10,frequent,315.6,50,1,235.1,169.3,416,428,346.0,361.8
trace,exposure,11,rare,510.7,94,1,142.5,615.7,476,229,335.8,374.5
trace,exposure,12,frequent,256.0,84,1,215.1,148.9,335,375,329.8,363.3
trace,exposure,13,frequent,294.7,42,1,190.7,183.1,375,413,322.9,354.2
trace,exposure,14,frequent,286.7,25,1,152.4,183.7,337,403,314.3,345.7
trace,exposure,15,frequent,257.6,181,1,200.0,147.0,352,355,308.6,335.8
trace,exposure,16,frequent,252.8,93,1,181.0,142.0,317,355,302.2,326.1
trace,exposure,17,frequent,39.4,1,1,292.3,283.4,317,314,301.7,324.0
trace,exposure,18,rare,291.9,23,1,499.3,576.7,323,344,311.6,336.6
trace,exposure,19,rare,274.3,34,1,602.2,356.0,328,348,326.1,337.6
trace,exposure,20,frequent,345.0,100,1,158.0,242.9,451,425,317.7,332.8
trace,exposure,21,rare,270.3,25,1,252.9,622.9,343,368,314.5,347.3
trace,exposure,22,frequent,265.1,54,1,154.2,154.9,341,343,306.5,337.7
trace,exposure,23,frequent,119.7,34,1,344.9,248.5,310,363,308.4,333.2
trace,exposure,24,rare,296.0,30,1,610.3,183.3,426,415,323.5,325.8
trace,exposure,25,frequent,262.9,125,1,167.9,154.8,344,350,315.7,317.2
trace,exposure,26,rare,301.2,93,1,531.6,146.8,322,363,326.5,308.7
trace,exposure,27,frequent,114.8,7,1,397.7,399.5,327,309,330.1,313.2
trace,exposure,28,rare,292.4,32,1,625.1,276.9,339,337,344.8,311.4
trace,exposure,29,frequent,270.8,31,1,143.0,141.0,333,334,334.7,302.9
trace,exposure,30,frequent,318.4,85,1,180.6,244.3,460,397,327.0,300.0
trace,exposure,31,frequent,274.0,103,1,153.0,141.4,347,335,318.3,292.0
trace,exposure,32,frequent,252.8,39,1,163.7,397.2,318,197,310.6,297.3
trace,exposure,33,rare,394.3,39,1,164.2,617.9,442,338,303.3,313.3
trace,exposure,34,frequent,100.0,6,1,379.1,388.3,317,310,307.1,317.1
trace,exposure,35,frequent,251.8,92,1,142.0,153.1,315,336,298.8,308.9
trace,exposure,36,rare,314.1,116,1,628.3,308.5,318,357,315.3,308.9
trace,exposure,37,frequent,80.4,4,1,265.6,265.8,332,311,312.8,306.7
trace,exposure,38,rare,280.1,26,1,577.5,246.6,312,336,326.0,303.7
trace,exposure,39,frequent,264.6,52,1,153.0,381.2,341,195,317.4,307.6
trace,exposure,40,frequent,251.5,50,1,198.5,242.7,450,240,311.4,304.3
trace,exposure,41,frequent,267.1,103,1,145.1,145.2,336,332,303.1,296.4
trace,exposure,42,rare,390.1,74,1,610.3,471.0,324,206,318.5,305.1
trace,exposure,43,frequent,251.2,27,1,147.9,338.2,382,247,310.0,306.8
trace,exposure,44,frequent,111.4,9,1,236.8,329.9,346,308,306.3,307.9
trace,exposure,45,frequent,77.6,15,1,215.5,321.6,284,358,301.8,308.6
trace,exposure,46,rare,265.3,29,1,634.2,345.2,390,449,318.4,310.4
trace,exposure,47,frequent,264.8,28,1,167.7,374.4,429,331,310.8,313.6
trace,exposure,48,frequent,56.5,3,1,351.4,361.8,323,313,312.9,316.0
trace,exposure,49,rare,292.3,28,1,220.6,614.0,330,343,308.3,330.9
trace,exposure,50,frequent,268.9,30,1,214.8,164.4,348,398,303.6,322.6
trace,exposure,51,frequent,365.3,66,1,161.8,182.5,453,403,296.5,315.6
trace,exposure,52,frequent,165.1,12,1,189.1,225.3,327,316,291.1,311.1
trace,exposure,53,rare,422.3,35,1,587.8,659.5,291,359,306.0,328.5
trace,exposure,54,frequent,324.6,58,1,231.8,157.8,385,444,302.2,320.0
trace,exposure,55,rare,322.3,55,1,288.9,641.3,314,320,301.6,336.0
trace,exposure,56,rare,358.1,36,1,636.8,179.7,338,377,318.3,328.2
trace,exposure,57,frequent,256.3,19,1,181.8,157.0,356,345,311.5,319.7
trace,exposure,58,rare,258.7,68,1,557.3,254.1,333,383,323.8,316.4
trace,exposure,59,frequent,21.4,1,1,321.6,289.3,327,310,323.7,315.0
trace,exposure,60,frequent,269.6,53,1,154.1,159.9,352,343,315.2,307.3
trace,exposure,61,frequent,267.3,53,1,147.3,399.3,340,214,306.8,311.9
trace,exposure,62,frequent,346.3,67,1,170.9,166.8,254,503,300.0,304.6
trace,exposure,63,frequent,218.1,34,1,158.8,213.7,338,338,293.0,300.1
trace,exposure,64,rare,320.4,37,1,604.6,461.9,323,309,308.5,308.2
trace,exposure,65,frequent,260.9,27,1,180.3,187.5,352,384,302.1,302.1
trace,exposure,66,frequent,251.4,49,1,145.6,215.4,361,345,294.3,297.8
trace,exposure,67,rare,275.4,27,1,396.6,599.4,335,331,299.4,312.9
trace,exposure,68,frequent,273.1,29,1,142.5,163.5,343,349,291.6,305.4
trace,exposure,69,rare,320.6,60,1,593.6,198.6,338,392,306.7,300.1
trace,exposure,70,rare,281.6,28,1,608.3,332.2,329,296,321.8,301.7
trace,exposure,71,frequent,250.5,35,1,173.7,146.4,325,346,314.3,293.9
trace,exposure,72,frequent,71.0,5,1,316.0,161.5,248,182,314.4,287.3
trace,exposure,73,frequent,303.5,65,1,259.8,145.0,474,360,311.7,280.2
trace,exposure,74,rare,405.7,54,1,529.3,652.9,319,306,322.6,298.8
trace,exposure,75,frequent,84.2,5,1,380.3,237.4,324,300,325.5,295.7
trace,exposure,76,rare,333.4,33,1,597.8,361.9,265,341,339.1,299.0
trace,exposure,77,frequent,266.3,25,1,154.6,380.5,392,260,329.9,303.1
trace,exposure,78,frequent,190.9,157,1,158.5,329.9,348,307,321.3,304.5
trace,exposure,79,frequent,262.2,89,1,163.2,144.3,295,371,313.4,296.5
trace,exposure,80,frequent,268.1,80,1,160.8,168.4,384,317,305.8,290.1
trace,exposure,81,rare,415.5,40,1,612.4,607.8,289,347,321.1,305.9
trace,exposure,82,rare,327.2,30,1,587.5,182.6,433,471,334.4,299.8
trace,exposure,83,frequent,368.4,80,1,172.2,203.4,522,319,326.3,295.0
trace,exposure,84,rare,265.1,82,1,601.6,262.8,346,333,340.1,293.3
trace,exposure,85,rare,256.5,36,1,492.9,224.7,241,273,347.7,289.9
trace,exposure,86,rare,326.3,108,1,260.8,576.6,399,281,343.4,304.2
trace,exposure,87,frequent,251.8,126,1,193.1,140.4,360,329,335.8,296.1
trace,exposure,88,frequent,281.4,29,1,170.7,176.6,362,383,327.6,290.1
trace,exposure,89,frequent,253.5,19,1,170.8,188.7,375,339,319.8,285.0
trace,exposure,90,frequent,251.0,132,1,142.9,181.7,349,325,310.9,279.8
trace,exposure,91,frequent,43.2,2,1,228.1,235.4,201,269,306.8,277.6
trace,exposure,92,frequent,347.0,67,1,148.1,280.9,485,364,298.8,277.8
trace,exposure,93,frequent,251.5,75,1,141.9,147.5,333,311,291.0,271.3
trace,exposure,94,rare,301.0,37,1,653.3,253.2,354,285,309.1,270.4
trace,exposure,95,frequent,276.2,19,1,199.6,175.9,400,366,303.6,265.6
trace,exposure,96,rare,340.0,55,1,176.5,573.3,322,266,297.3,281.0
trace,exposure,97,frequent,261.0,86,1,149.1,140.8,314,343,289.9,274.0
trace,exposure,98,frequent,253.6,99,1,217.8,144.6,336,369,286.3,267.5
trace,exposure,99,frequent,127.0,9,1,204.5,367.9,299,283,282.2,272.6
trace,exposure,100,frequent,252.6,83,1,180.0,141.4,328,346,277.1,266.0
trace,exposure,101,frequent,147.5,57,1,313.8,362.8,200,269,278.9,270.8
trace,exposure,102,frequent,358.2,29,1,204.3,175.9,413,467,275.2,266.1
trace,exposure,103,frequent,90.0,6,1,397.4,279.6,317,320,281.3,266.8
trace,exposure,104,frequent,32.6,1,1,302.3,319.5,304,287,282.3,269.4
trace,exposure,105,frequent,210.2,56,1,319.7,142.6,263,345,284.2,263.1
trace,exposure,106,frequent,30.0,1,1,317.0,275.2,320,305,285.8,263.7
trace,exposure,107,frequent,134.6,12,1,317.1,155.4,318,290,287.4,258.3
trace,exposure,108,frequent,204.6,114,1,332.3,149.6,310,353,289.7,252.8
trace,exposure,109,frequent,280.5,71,1,171.6,164.1,347,383,283.8,248.4
trace,exposure,110,frequent,112.1,34,1,226.4,353.7,310,279,280.9,253.7
trace,exposure,111,frequent,137.5,11,1,322.5,180.1,291,314,283.0,250.0
trace,exposure,112,frequent,133.9,76,1,289.3,364.3,248,237,283.3,255.7
trace,exposure,113,frequent,252.9,42,1,276.3,364.2,516,445,282.9,261.1
trace,exposure,114,rare,305.0,30,1,391.4,611.0,322,314,288.4,278.6
trace,exposure,115,rare,318.7,29,1,398.3,608.0,306,303,293.9,295.1
trace,exposure,116,frequent,287.4,100,1,194.5,142.0,348,385,288.9,287.4
trace,exposure,117,frequent,179.2,62,1,158.4,387.9,314,299,282.4,292.5
trace,exposure,118,frequent,109.3,54,1,340.9,200.2,330,309,285.3,287.8
trace,exposure,119,frequent,310.8,90,1,146.9,140.4,336,387,278.4,280.5
trace,test,0,rare,378.3,119,1,459.3,636.9,304,292,287.4,298.3
trace,test,1,frequent,258.5,34,1,170.0,358.0,422,300,281.5,301.3
trace,test,2,rare,406.2,54,1,659.1,170.8,333,413,300.4,294.8
trace,test,3,frequent,577.9,127,1,222.2,179.1,780,28,296.5,289.0
trace,test,4,rare,543.5,44,1,645.8,628.0,244,262,314.0,305.9
trace,test,5,rare,272.5,125,1,236.8,572.2,381,341,310.1,319.2
trace,test,6,rare,292.6,26,1,547.9,568.9,346,357,322.0,331.7
trace,test,7,rare,346.4,51,1,180.7,560.7,424,314,314.9,343.2
trace,test,8,rare,261.8,19,1,534.6,164.4,350,350,325.9,334.2
trace,test,9,rare,251.3,19,1,524.4,453.7,332,292,335.8,340.2
trace,test,10,rare,268.6,27,1,585.3,220.4,359,365,348.3,334.2
trace,test,11,rare,347.6,46,1,204.6,563.6,438,306,341.1,345.7
trace,test,12,rare,313.2,77,1,648.8,642.0,422,426,356.5,360.5
trace,test,13,frequent,252.4,58,1,396.3,141.6,396,394,358.5,349.5
trace,test,14,rare,266.6,54,1,166.2,489.8,384,336,348.9,356.6
trace,test,15,frequent,306.6,76,1,142.0,177.6,365,388,338.6,347.6
trace,test,16,rare,268.0,26,1,271.8,583.1,360,330,335.2,359.4
trace,test,17,rare,363.5,36,1,600.3,590.8,302,383,348.5,371.0
trace,test,18,rare,303.3,66,1,429.2,140.6,375,439,352.5,359.4
trace,test,19,rare,258.6,64,1,537.0,198.4,359,386,361.7,351.4
trace,test,20,rare,368.2,66,1,613.4,649.9,373,371,374.3,366.3
trace,test,21,rare,268.0,73,1,628.8,184.3,587,449,387.0,357.2
trace,test,22,frequent,341.3,26,1,212.8,227.7,447,476,378.3,350.7
trace,test,23,rare,365.4,58,1,627.6,644.1,386,370,390.8,365.4
trace,test,24,rare,379.1,54,1,179.0,611.5,426,324,380.2,377.7
trace,test,25,rare,307.3,26,1,627.0,592.0,399,386,392.5,388.4
trace,test,26,rare,419.1,39,1,623.2,316.8,238,482,404.1,384.8
trace,test,27,rare,301.4,22,1,593.8,613.1,389,392,413.6,396.3
trace,test,28,frequent,288.2,28,1,312.1,369.9,598,334,408.5,394.9
trace,test,29,rare,259.1,25,1,181.7,512.7,412,394,397.1,400.8
trace,test,30,rare,297.5,26,1,475.3,373.0,204,495,401.0,399.4
trace,test,31,rare,291.1,149,1,188.1,609.7,400,410,390.4,409.9
trace,test,32,rare,311.1,27,1,548.7,162.1,405,438,398.3,397.6
trace,test,33,rare,339.1,31,1,513.6,348.1,228,531,404.1,395.1
trace,test,34,rare,337.5,80,1,611.4,147.3,402,412,414.4,382.7
trace,test,35,rare,255.5,23,1,170.1,519.0,403,414,402.2,389.5
trace,test,36,rare,393.3,39,1,627.0,657.7,475,295,413.5,402.9
trace,test,37,rare,288.5,28,1,283.0,571.0,571,554,406.9,411.3
trace,test,38,rare,295.9,26,1,471.3,582.7,273,363,410.2,419.9
trace,test,39,rare,314.1,71,1,541.6,154.1,399,434,416.7,406.6
trace,test,40,rare,357.9,131,1,475.7,141.5,351,477,419.7,393.3
trace,test,41,frequent,326.4,24,1,201.6,224.0,448,438,408.8,384.9
trace,test,42,rare,425.3,47,1,239.1,624.6,346,213,400.3,396.9
trace,test,43,rare,270.2,26,1,632.5,418.8,368,474,411.9,398.0
trace,test,44,rare,273.4,38,1,641.7,545.6,411,399,423.4,405.3
trace,test,45,rare,323.0,49,1,557.7,628.9,454,323,430.1,416.5
trace,test,46,frequent,265.1,20,1,270.6,204.2,430,416,422.1,405.9
trace,test,47,rare,406.8,42,1,575.8,225.0,309,532,429.8,396.9
trace,test,48,rare,339.7,43,1,185.0,650.1,417,402,417.6,409.5
trace,test,49,frequent,568.8,104,1,177.0,213.0,44,766,405.5,399.7
trace,test,50,frequent,288.0,27,1,321.3,162.4,350,449,401.3,387.8
trace,test,51,rare,322.9,121,1,187.7,630.5,402,389,390.7,400.0
trace,test,52,frequent,366.4,66,1,175.6,184.9,319,522,379.9,389.2
trace,test,53,frequent,323.1,35,1,161.4,221.6,347,486,369.0,380.8
trace,test,54,rare,278.5,26,1,204.3,611.6,373,390,360.7,392.4
trace,test,55,rare,354.3,52,1,605.8,169.4,287,324,373.0,381.2
trace,test,56,rare,264.3,124,1,588.4,210.0,394,389,383.8,372.7
trace,test,57,rare,297.2,43,1,462.8,657.6,384,371,387.7,386.9
trace,test,58,rare,446.1,68,1,646.7,628.4,309,337,400.7,399.0
trace,test,59,rare,264.8,22,1,594.6,585.4,451,363,410.4,408.3
trace,test,60,frequent,251.6,19,1,247.2,215.4,448,367,402.2,398.7
trace,test,61,rare,275.4,25,1,508.7,175.1,395,426,407.5,387.5
trace,test,62,rare,416.7,51,1,298.9,650.4,283,234,402.1,400.6
trace,test,63,frequent,272.8,54,1,284.1,206.2,491,384,396.2,390.9
trace,test,64,rare,268.5,75,1,476.4,654.9,402,397,400.2,404.1
trace,test,65,rare,273.2,24,1,432.5,573.4,321,324,401.8,412.6
trace,test,66,rare,285.5,32,1,166.2,572.8,402,412,390.0,420.6
trace,test,67,frequent,278.9,21,1,281.2,272.5,463,484,384.6,413.2
trace,test,68,rare,339.9,93,1,640.3,178.0,383,400,397.4,401.4
trace,test,69,rare,323.9,174,1,158.4,654.2,413,454,385.4,414.1
trace,test,70,rare,303.8,23,1,593.4,268.6,360,463,395.8,406.8
trace,test,71,frequent,252.8,25,1,269.3,361.1,447,541,389.5,404.5
trace,test,72,rare,299.7,29,1,469.1,271.3,181,189,393.5,397.8
trace,test,73,frequent,445.8,37,1,157.6,201.9,519,463,381.7,388.0
trace,test,74,rare,263.0,25,1,609.1,546.9,393,397,393.1,396.0
trace,test,75,rare,409.3,39,1,648.0,293.5,252,397,405.8,390.9
trace,test,76,rare,281.4,84,1,648.7,184.9,430,362,418.0,380.6
trace,test,77,rare,258.1,39,1,147.6,417.8,369,285,404.4,382.4
trace,test,78,rare,282.8,66,1,634.6,539.0,385,406,415.9,390.3
trace,test,79,rare,268.0,27,1,430.8,160.0,407,427,416.7,378.7
control,exposure,0,frequent,275.3,75,1,163.8,258.5,400,400,388.2,392.9
control,exposure,1,frequent,259.6,84,1,160.7,200.5,322,404,376.8,383.3
control,exposure,2,frequent,278.6,22,1,234.9,236.2,380,474,369.7,376.0
control,exposure,3,frequent,274.0,31,1,199.6,148.3,274,412,361.2,364.6
control,exposure,4,frequent,94.2,8,1,156.7,246.0,250,259,351.0,358.6
control,exposure,5,frequent,263.8,28,1,301.8,147.0,190,386,348.5,348.1
control,exposure,6,frequent,270.8,48,1,280.2,400.0,198,142,345.1,350.7
control,exposure,7,frequent,294.3,25,1,309.0,343.1,572,211,343.3,350.3
control,exposure,8,frequent,312.5,25,1,191.8,145.3,411,368,335.7,340.0
control,exposure,9,frequent,98.4,8,1,216.7,334.3,218,236,329.8,339.7
control,exposure,10,frequent,262.7,21,1,394.8,391.5,252,171,333.0,342.3
control,exposure,11,rare,260.2,31,1,489.6,444.0,230,462,340.9,347.4
control,exposure,12,frequent,289.5,52,1,261.6,153.0,463,361,336.9,337.7
control,exposure,13,frequent,436.5,109,1,255.1,172.9,238,609,332.8,329.5
control,exposure,14,rare,361.0,38,1,612.9,297.1,263,386,346.8,327.8
control,exposure,15,frequent,323.8,33,1,176.3,386.0,483,282,338.3,330.7
control,exposure,16,frequent,283.3,30,1,268.1,165.3,230,446,334.8,322.5
control,exposure,17,rare,477.8,39,1,488.7,526.4,205,142,342.5,332.7
control,exposure,18,rare,347.2,50,1,357.9,526.0,602,279,343.2,342.3
control,exposure,19,frequent,255.8,22,1,247.9,165.7,412,362,338.5,333.5
control,exposure,20,frequent,136.5,12,1,206.5,357.1,226,222,331.9,334.7
control,exposure,21,frequent,261.3,21,1,394.8,386.5,253,167,335.0,337.3
control,exposure,22,frequent,275.6,144,1,305.8,234.5,232,500,333.6,332.1
control,exposure,23,rare,400.5,44,1,546.3,158.1,388,526,344.2,323.4
control,exposure,24,frequent,253.8,23,1,277.7,243.5,386,473,340.9,319.4
control,exposure,25,frequent,254.1,26,1,230.3,156.9,269,408,335.3,311.3
control,exposure,26,frequent,298.7,28,1,192.3,176.1,464,300,328.2,304.5
control,exposure,27,rare,445.9,70,1,659.8,513.8,214,506,344.8,315.0
control,exposure,28,frequent,315.6,111,1,159.2,392.8,461,485,335.5,318.9
control,exposure,29,frequent,295.0,22,1,154.4,172.3,376,367,326.4,311.6
control,exposure,30,frequent,252.8,18,1,368.0,142.4,189,321,328.5,303.1
control,exposure,31,frequent,283.5,22,1,169.3,182.2,391,359,320.6,297.1
control,exposure,32,frequent,253.0,21,1,157.9,382.8,285,164,312.4,301.4
control,exposure,33,frequent,316.4,28,1,339.1,394.4,137,151,313.8,306.0
control,exposure,34,frequent,263.1,26,1,375.8,237.7,396,500,316.9,302.6
control,exposure,35,frequent,256.7,46,1,309.9,230.4,391,474,316.5,299.0
control,exposure,36,frequent,290.8,30,1,140.9,145.9,269,407,307.7,291.3
control,exposure,37,frequent,158.6,14,1,395.8,203.4,243,246,312.1,286.9
control,exposure,38,frequent,276.5,42,1,389.2,200.3,231,427,316.0,282.6
control,exposure,39,frequent,260.2,103,1,188.0,306.5,444,353,309.6,283.8
control,exposure,40,frequent,264.9,24,1,147.6,299.7,404,366,301.5,284.6
control,exposure,41,frequent,251.2,25,1,161.5,148.0,279,370,294.5,277.8
control,exposure,42,rare,348.6,32,1,377.8,526.1,263,197,298.7,290.2
control,exposure,43,rare,285.5,44,1,425.9,198.9,273,440,305.0,285.6
control,exposure,44,frequent,329.2,32,1,150.8,326.9,480,326,297.3,287.7
control,exposure,45,frequent,311.3,31,1,397.3,166.6,342,473,302.3,281.6
control,exposure,46,rare,289.4,82,1,659.6,373.9,387,471,320.2,286.2
control,exposure,47,frequent,271.5,25,1,352.3,254.2,621,215,321.8,284.6
control,exposure,48,frequent,302.4,28,1,212.4,247.4,500,341,316.3,282.8
control,exposure,49,frequent,362.1,80,1,155.4,231.2,291,567,308.3,280.2
control,exposure,50,frequent,153.5,10,1,222.9,196.9,345,290,304.0,276.0
control,exposure,51,rare,268.6,25,1,655.6,415.3,393,359,321.6,283.0
control,exposure,52,rare,403.5,43,1,659.8,646.5,385,351,338.5,301.2
control,exposure,53,frequent,474.6,42,1,310.8,209.3,557,615,337.1,296.6
control,exposure,54,rare,330.2,32,1,617.0,169.1,287,157,351.1,290.2
control,exposure,55,rare,332.8,34,1,254.1,580.2,478,334,346.2,304.7
control,exposure,56,rare,346.0,28,1,579.5,231.6,384,517,357.9,301.0
control,exposure,57,frequent,324.9,32,1,377.6,147.3,390,472,358.9,293.4
control,exposure,58,rare,367.2,160,1,632.7,433.1,289,304,372.6,300.3
control,exposure,59,frequent,389.3,83,1,188.9,396.9,571,322,363.4,305.2
control,exposure,60,frequent,340.8,34,1,395.0,186.9,361,526,365.0,299.3
control,exposure,61,frequent,260.0,19,1,192.4,173.9,378,356,356.4,293.0
control,exposure,62,rare,324.5,96,1,617.8,579.0,373,366,369.4,307.3
control,exposure,63,frequent,465.7,95,1,145.7,292.5,504,590,358.2,306.6
control,exposure,64,rare,300.2,46,1,587.5,639.5,313,518,369.7,323.2
control,exposure,65,frequent,266.7,50,1,384.9,242.9,402,509,370.5,319.2
control,exposure,66,frequent,353.3,39,1,218.5,175.5,401,478,362.9,312.0
control,exposure,67,frequent,252.1,23,1,344.6,198.0,285,443,362.0,306.3
control,exposure,68,frequent,320.5,29,1,185.6,219.8,481,344,353.1,302.0
control,exposure,69,frequent,297.4,41,1,390.9,148.4,244,407,355.0,294.3
control,exposure,70,frequent,261.8,99,1,197.4,287.0,450,356,347.1,293.9
control,exposure,71,rare,315.5,28,1,263.8,650.8,393,363,343.0,311.8
control,exposure,72,frequent,455.5,53,1,370.2,163.1,499,600,344.3,304.3
control,exposure,73,rare,252.5,24,1,472.3,601.1,445,350,350.7,319.2
control,exposure,74,frequent,379.1,41,1,209.0,204.9,499,449,343.6,313.5
control,exposure,75,frequent,309.5,33,1,330.5,392.0,158,135,343.0,317.4
control,exposure,76,rare,287.4,27,1,423.9,192.7,398,479,347.0,311.2
control,exposure,77,frequent,299.3,80,1,318.7,182.3,390,473,345.6,304.7
control,exposure,78,frequent,283.3,25,1,159.3,184.2,302,429,336.3,298.7
control,exposure,79,frequent,106.4,9,1,163.4,273.0,269,286,327.7,297.4
control,exposure,80,frequent,270.1,32,1,192.7,273.1,290,525,320.9,296.2
control,exposure,81,frequent,268.6,18,1,394.7,378.1,209,184,324.6,300.3
control,exposure,82,rare,317.8,29,1,282.3,641.1,387,341,322.5,317.3
control,exposure,83,frequent,443.9,124,1,375.5,209.4,420,651,325.1,311.9
control,exposure,84,frequent,259.2,18,1,223.8,170.0,416,344,320.1,304.8
control,exposure,85,frequent,260.2,21,1,153.2,382.4,285,158,311.7,308.7
control,exposure,86,frequent,327.6,33,1,399.1,354.2,139,155,316.1,311.0
control,exposure,87,rare,266.6,57,1,631.4,340.7,393,460,331.9,312.5
control,exposure,88,frequent,268.9,23,1,213.5,376.9,450,505,325.9,315.7
control,exposure,89,frequent,316.7,30,1,371.7,162.8,299,471,328.2,308.0
control,exposure,90,rare,257.3,25,1,240.1,407.2,492,355,323.8,313.0
control,exposure,91,rare,368.4,34,1,419.7,143.8,267,479,328.6,304.5
