arm,block,goal_idx,region,spawn_dist,steps,reached,goal_x,goal_y,spawn_px,spawn_py,trace_cx,trace_cy
control,exposure,106,frequent,221.8,17,1,216.4,251.7,398,379,288.1,290.3
control,exposure,107,rare,301.5,20,1,556.4,525.0,344,311,301.5,302.1
control,exposure,108,rare,228.9,22,1,406.3,185.5,439,412,306.7,296.2
control,exposure,109,frequent,344.7,61,1,333.7,146.7,442,474,308.1,288.8
control,exposure,110,frequent,192.6,30,1,144.3,224.8,272,369,299.9,285.6
control,exposure,111,frequent,295.4,25,1,264.6,185.9,397,450,298.1,280.6
control,exposure,112,frequent,314.8,126,1,170.5,345.2,479,408,291.7,283.8
control,exposure,113,rare,160.6,14,1,354.9,600.6,373,441,294.9,299.7
control,exposure,114,frequent,220.6,58,1,255.6,176.1,386,354,292.9,293.5
control,exposure,115,rare,229.1,21,1,258.0,594.4,477,527,291.2,308.5
control,exposure,116,frequent,252.8,17,1,283.1,300.4,460,481,290.8,308.1
control,exposure,117,frequent,235.0,16,1,240.0,227.8,400,400,288.2,304.1
control,exposure,118,rare,274.0,32,1,628.8,326.8,363,260,305.3,305.2
control,exposure,119,frequent,219.8,67,1,279.2,260.3,442,408,304.0,303.0
control,test,0,rare,278.8,39,1,147.3,434.1,418,501,296.1,309.5
control,test,1,rare,270.0,26,1,140.9,435.5,406,384,288.4,315.8
control,test,2,rare,225.2,20,1,617.1,495.8,397,448,304.8,324.8
control,test,3,frequent,226.5,21,1,252.3,377.0,478,396,302.2,327.4
control,test,4,rare,168.0,47,1,638.5,218.3,601,382,319.0,322.0
control,test,5,frequent,218.6,16,1,187.3,266.6,365,394,312.4,319.2
control,test,6,frequent,375.7,66,1,274.6,186.3,515,475,310.5,312.6
control,test,7,rare,275.6,25,1,188.6,570.4,449,480,304.4,325.5
control,test,8,frequent,280.2,27,1,376.1,157.1,425,433,308.0,317.0
control,test,9,frequent,275.3,25,1,177.6,204.9,443,278,301.5,311.4
control,test,10,rare,181.2,13,1,563.3,503.7,412,404,314.6,321.1
control,test,11,rare,211.4,19,1,639.7,499.4,432,460,330.8,330.0
control,test,12,rare,244.3,56,1,485.1,285.0,371,501,338.5,327.7
control,test,13,rare,183.2,17,1,354.6,553.7,378,372,339.3,339.0
control,test,14,frequent,314.4,25,1,247.5,155.8,403,429,334.8,329.9
control,test,15,rare,264.3,24,1,455.6,645.7,510,387,340.8,345.7
control,test,16,frequent,251.8,19,1,241.7,277.2,381,487,335.8,342.2
control,test,17,frequent,239.5,153,1,397.8,151.2,362,388,338.9,332.7
control,test,18,rare,223.1,17,1,559.5,659.1,441,470,350.0,349.0
control,test,19,frequent,204.6,17,1,250.8,346.2,440,424,345.0,348.9
control,test,20,rare,196.6,56,1,335.0,506.5,400,321,344.5,356.7
control,test,21,rare,171.2,39,1,356.0,588.4,407,425,345.1,368.3
control,test,22,rare,276.8,20,1,632.9,276.9,427,462,359.5,363.8
control,test,23,frequent,198.2,13,1,172.3,355.4,315,493,350.1,363.3
control,test,24,rare,232.6,22,1,241.7,569.8,352,365,344.7,373.7
control,test,25,rare,166.7,12,1,522.2,558.5,394,452,353.6,382.9
control,test,26,frequent,209.3,16,1,342.5,231.0,475,393,353.0,375.3
control,test,27,rare,195.4,17,1,260.8,564.1,445,499,348.4,384.8
control,test,28,rare,191.2,15,1,200.5,536.6,363,436,341.0,392.3
control,test,29,frequent,314.9,87,1,164.8,148.0,408,348,332.2,380.1
control,test,30,rare,175.5,47,1,548.8,332.0,439,469,343.0,377.7
control,test,31,frequent,291.1,22,1,259.8,203.6,431,439,338.9,369.0
control,test,32,frequent,279.8,27,1,171.5,298.6,450,271,330.5,365.5
control,test,33,rare,214.9,15,1,543.3,258.0,401,419,341.1,360.1
control,test,34,rare,267.4,19,1,635.9,282.7,434,458,355.9,356.3
control,test,35,rare,220.0,239,1,645.3,544.3,426,526,370.3,365.7
control,test,36,frequent,300.7,38,1,164.3,282.1,443,395,360.0,361.5
control,test,37,frequent,305.3,23,1,200.0,312.6,441,500,352.0,359.0
control,test,38,rare,224.8,37,1,443.7,644.2,359,436,356.6,373.3
control,test,39,rare,190.8,16,1,586.3,303.9,506,477,368.1,369.8
control,test,40,frequent,408.8,78,1,149.8,286.6,479,529,357.2,365.7
control,test,41,rare,162.8,12,1,513.0,297.3,433,439,365.0,362.2
control,test,42,rare,388.4,278,1,650.6,617.3,417,307,379.3,375.0
control,test,43,frequent,350.4,30,1,294.9,209.1,438,529,375.0,366.7
control,test,44,rare,186.9,14,1,455.4,514.5,346,363,379.1,374.1
control,test,45,frequent,360.2,26,1,145.4,207.3,403,459,367.4,365.7
control,test,46,rare,162.3,13,1,527.8,530.9,468,380,375.4,374.0
control,test,47,rare,179.3,13,1,293.1,405.3,446,499,371.3,375.6
control,test,48,rare,223.3,95,1,576.3,520.8,367,443,381.5,382.8
control,test,49,rare,389.6,52,1,150.5,516.7,540,520,370.0,389.5
control,test,50,frequent,448.0,76,1,169.2,140.4,453,487,359.9,377.1
control,test,51,rare,305.9,154,1,296.7,648.6,398,360,356.8,390.6
control,test,52,rare,207.2,19,1,251.7,404.2,458,424,351.5,391.3
control,test,53,rare,209.7,29,1,536.8,304.9,468,503,360.8,387.0
control,test,54,rare,176.9,13,1,182.2,449.1,326,346,351.9,390.1
control,test,55,frequent,359.7,28,1,177.9,156.2,395,443,343.2,378.4
control,test,56,frequent,226.7,39,1,221.3,320.5,434,399,337.1,375.5
control,test,57,rare,267.6,21,1,225.3,640.9,454,502,331.5,388.8
control,test,58,rare,158.0,70,1,496.3,536.8,367,446,339.7,396.2
control,test,59,rare,210.4,25,1,495.0,305.6,515,515,347.5,391.7
control,test,60,frequent,414.8,342,1,151.9,146.8,435,450,337.7,379.4
control,test,61,frequent,231.2,20,1,214.1,330.7,433,405,331.5,377.0
control,test,62,rare,190.4,15,1,623.6,576.0,461,477,346.1,386.9
control,test,63,rare,219.9,39,1,452.9,511.8,241,453,351.5,393.2
control,test,64,rare,328.8,90,1,638.1,629.1,393,410,365.8,405.0
control,test,65,rare,253.9,20,1,575.7,590.7,445,373,376.3,414.3
control,test,66,rare,273.2,20,1,641.6,291.3,449,485,389.6,408.1
control,test,67,rare,225.6,64,1,316.9,657.6,354,435,385.9,420.6
control,test,68,frequent,417.1,55,1,337.4,143.6,513,522,383.5,406.7
control,test,69,frequent,295.1,26,1,368.4,203.9,448,488,382.7,396.6
control,test,70,frequent,367.7,27,1,183.4,166.0,423,445,372.8,385.1
control,test,71,rare,255.1,22,1,587.8,462.7,460,242,383.5,388.9
control,test,72,rare,215.5,15,1,555.4,569.1,390,431,392.1,398.0
control,test,73,rare,284.4,60,1,154.1,424.5,437,453,380.2,399.3
control,test,74,frequent,253.4,22,1,308.9,184.6,223,423,376.7,388.6
control,test,75,rare,248.7,17,1,558.3,579.3,388,398,385.7,398.1
control,test,76,rare,162.6,24,1,424.5,600.8,400,440,387.7,408.2
control,test,77,rare,257.5,26,1,418.4,224.6,543,450,389.2,399.0
control,test,78,rare,174.1,16,1,560.0,423.3,392,469,397.8,400.3
control,test,79,frequent,179.8,69,1,338.8,189.4,347,369,394.8,389.7
control,exposure,0,frequent,169.6,32,1,384.9,375.9,531,462,399.2,398.8
control,exposure,1,frequent,346.2,28,1,218.3,391.4,411,679,390.2,398.4
control,exposure,2,rare,348.9,51,1,523.0,657.4,277,410,396.8,411.4
control,exposure,3,frequent,347.4,42,1,212.3,142.4,398,436,387.6,397.9
control,exposure,4,rare,193.4,17,1,429.1,286.5,496,468,389.7,392.4
control,exposure,5,frequent,199.6,17,1,327.7,198.4,387,389,386.6,382.7
control,exposure,6,frequent,208.5,18,1,337.8,315.7,262,510,384.1,379.3
control,exposure,7,frequent,242.7,22,1,177.1,382.5,416,425,373.8,379.5
control,exposure,8,rare,357.7,43,1,142.8,477.7,500,497,362.2,384.4
control,exposure,9,frequent,309.3,22,1,172.8,178.7,411,376,352.8,374.1
control,exposure,10,frequent,291.5,23,1,394.6,155.8,245,406,354.9,363.2
control,exposure,11,frequent,264.3,23,1,345.0,225.8,441,472,354.4,356.3
control,exposure,12,frequent,374.4,38,1,174.0,395.4,543,459,345.3,358.3
control,exposure,13,frequent,229.6,19,1,218.6,369.5,319,576,339.0,358.8
control,exposure,14,frequent,295.4,35,1,222.5,174.2,285,463,333.2,349.6
control,exposure,15,frequent,252.4,23,1,174.4,380.7,414,460,325.2,351.2
control,exposure,16,frequent,373.8,36,1,229.8,255.3,553,443,320.5,346.4
control,exposure,17,frequent,216.4,17,1,289.8,174.7,391,366,318.9,337.8
control,exposure,18,rare,194.7,18,1,401.6,328.2,276,477,323.1,337.3
control,exposure,19,frequent,275.5,22,1,200.9,266.8,416,439,317.0,333.8
control,exposure,20,frequent,215.5,25,1,364.7,319.9,509,480,319.4,333.1
control,exposure,21,frequent,153.3,13,1,375.4,208.5,391,361,322.2,326.9
control,exposure,22,frequent,177.8,16,1,330.2,198.7,344,376,322.6,320.4
control,exposure,23,rare,326.7,50,1,614.9,215.6,327,370,337.2,315.2
control,exposure,24,frequent,249.7,22,1,377.9,245.5,509,458,339.2,311.7
control,exposure,25,frequent,312.7,27,1,319.4,244.6,187,528,338.2,308.4
control,exposure,26,frequent,221.3,41,1,272.0,197.1,329,411,334.9,302.8
control,exposure,27,frequent,247.2,23,1,178.4,399.3,411,483,327.1,307.6
control,exposure,28,frequent,374.0,52,1,143.6,321.3,502,428,317.9,308.3
control,exposure,29,frequent,220.4,28,1,183.3,281.3,391,355,311.2,307.0
control,exposure,30,frequent,250.6,42,1,164.7,278.7,268,507,303.8,305.5
control,exposure,31,frequent,215.8,19,1,369.1,244.7,408,457,307.1,302.5
control,exposure,32,frequent,339.1,36,1,351.3,182.0,477,497,309.3,296.5
control,exposure,33,frequent,270.1,28,1,157.3,280.9,407,384,301.7,295.7
control,exposure,34,rare,427.8,54,1,648.5,463.1,227,390,319.1,304.1
control,exposure,35,frequent,421.2,104,1,148.9,193.5,445,493,310.5,298.5
control,exposure,36,frequent,302.7,21,1,183.1,185.1,404,392,304.2,292.9
control,exposure,37,frequent,154.9,14,1,373.0,321.5,310,463,307.6,294.3
control,exposure,38,frequent,291.3,22,1,238.2,237.4,411,472,304.1,291.5
control,exposure,39,frequent,222.9,19,1,390.4,217.9,480,422,308.5,287.8
control,exposure,40,rare,254.2,61,1,539.5,225.0,718,44,320.0,284.6
control,exposure,41,frequent,230.7,20,1,389.7,287.9,288,495,323.5,284.8
control,exposure,42,frequent,201.4,18,1,393.5,287.1,425,486,327.0,284.9
control,exposure,43,frequent,290.8,23,1,290.2,255.7,501,456,325.2,283.5
control,exposure,44,frequent,160.9,11,1,270.9,257.0,405,346,322.4,282.1
control,exposure,45,rare,188.8,29,1,542.9,319.4,367,388,333.5,284.0
control,exposure,46,frequent,197.2,26,1,250.4,219.6,353,388,329.3,280.8
control,exposure,47,frequent,343.3,93,1,190.6,259.8,468,462,322.4,279.7
control,exposure,48,frequent,281.1,26,1,145.1,341.1,411,432,313.5,282.8
control,exposure,49,frequent,267.3,25,1,315.7,311.2,262,573,313.6,284.2
control,exposure,50,frequent,225.2,20,1,380.6,255.3,396,480,317.0,282.8
control,exposure,51,rare,184.2,15,1,437.9,164.8,555,307,323.0,276.9
control,exposure,52,frequent,197.9,25,1,197.8,286.9,387,345,316.8,277.4
control,exposure,53,frequent,226.6,47,1,144.9,320.9,285,499,308.2,279.5
control,exposure,54,frequent,336.5,35,1,314.3,152.6,414,474,308.5,273.2
control,exposure,55,frequent,322.8,39,1,220.5,171.5,540,218,304.1,268.1
control,exposure,56,frequent,301.2,22,1,156.1,200.0,393,386,296.7,264.7
control,exposure,57,frequent,170.8,13,1,325.4,228.3,247,380,298.1,262.9
control,exposure,58,frequent,355.7,33,1,169.1,280.3,448,501,291.7,263.8
control,exposure,59,frequent,202.6,16,1,365.0,323.0,526,446,295.3,266.7
control,exposure,60,frequent,298.8,39,1,151.6,241.6,403,403,288.1,265.5
control,exposure,61,rare,421.9,53,1,430.2,186.7,265,575,295.2,261.5
control,exposure,62,rare,216.1,19,1,454.1,254.1,395,462,303.2,261.2
control,exposure,63,frequent,307.4,28,1,283.4,285.2,570,174,302.2,262.4
control,exposure,64,frequent,276.5,20,1,195.7,159.9,380,366,296.9,257.2
control,exposure,65,frequent,250.8,23,1,174.7,164.9,228,410,290.8,252.6
control,exposure,66,rare,269.6,111,1,623.0,318.7,402,473,307.4,255.9
control,exposure,67,frequent,158.4,13,1,239.2,282.6,388,337,304.0,257.3
control,exposure,68,frequent,169.3,11,1,249.6,322.1,364,447,301.3,260.5
control,exposure,69,frequent,271.3,25,1,175.6,242.8,365,437,295.0,259.6
control,exposure,70,frequent,272.9,28,1,337.1,223.0,453,470,297.1,257.8
control,exposure,71,frequent,281.2,20,1,241.6,261.8,441,460,294.3,258.0
control,exposure,72,frequent,250.6,17,1,207.7,235.4,376,421,290.0,256.9
control,exposure,73,frequent,369.9,35,1,390.9,393.9,154,678,295.0,263.7
control,exposure,74,frequent,339.5,32,1,167.8,212.3,402,458,288.7,261.1
control,exposure,75,frequent,230.3,17,1,339.2,287.5,516,140,291.2,262.5
control,exposure,76,frequent,280.2,27,1,195.3,143.2,364,367,286.4,256.5
control,exposure,77,frequent,459.3,59,1,188.8,220.4,149,678,281.5,254.7
control,exposure,78,frequent,238.4,21,1,368.4,199.0,447,424,285.8,251.9
control,exposure,79,frequent,630.9,96,1,142.0,279.5,736,67,278.7,253.3
control,exposure,80,frequent,179.0,16,1,218.2,224.4,230,403,275.6,251.8
control,exposure,81,rare,152.3,13,1,594.8,460.8,451,511,291.6,262.3
control,exposure,82,frequent,456.1,83,1,150.7,211.0,553,426,284.5,259.7
control,exposure,83,rare,280.6,40,1,544.4,653.3,387,421,297.5,279.4
control,exposure,84,frequent,392.0,45,1,275.5,335.9,123,697,296.4,282.2
control,exposure,85,frequent,191.7,14,1,269.7,316.7,425,429,295.1,284.0
control,exposure,86,frequent,325.6,30,1,372.9,207.3,677,91,299.0,280.1
control,exposure,87,rare,337.9,28,1,619.6,157.9,351,363,315.0,274.0
control,exposure,88,frequent,492.9,55,1,157.8,221.5,109,712,307.2,271.4
control,exposure,89,rare,251.1,23,1,504.6,146.1,454,392,317.0,265.1
control,exposure,90,frequent,503.0,47,1,327.8,303.3,776,75,317.6,267.0
control,exposure,91,frequent,372.5,36,1,189.5,147.8,352,483,311.2,261.1
control,exposure,92,rare,202.8,40,1,288.1,413.7,455,529,310.0,268.7
control,exposure,93,rare,440.7,74,1,148.1,624.1,548,439,301.9,286.5
control,exposure,94,frequent,156.4,14,1,390.4,261.7,386,418,306.3,285.2
control,exposure,95,frequent,442.5,43,1,272.5,203.1,172,634,304.6,281.1
control,exposure,96,frequent,224.4,20,1,346.6,241.1,396,460,306.7,279.1
control,exposure,97,rare,562.0,62,1,219.3,517.9,638,143,302.4,291.1
control,exposure,98,frequent,295.7,122,1,275.8,152.8,321,445,301.0,284.1
control,exposure,99,rare,267.5,23,1,148.8,406.8,404,487,293.4,290.3
control,exposure,100,frequent,458.4,41,1,228.6,356.3,636,146,290.2,293.6
control,exposure,101,frequent,232.8,22,1,381.9,171.5,406,403,294.8,287.5
control,exposure,102,rare,279.4,61,1,166.7,457.6,436,532,288.4,296.0
control,exposure,103,frequent,394.7,55,1,163.6,187.2,459,449,282.1,290.5
control,exposure,104,frequent,473.8,36,1,303.7,238.3,600,608,283.2,287.9
control,exposure,105,rare,337.5,34,1,511.1,243.1,324,524,294.6,285.7
control,exposure,106,frequent,208.2,19,1,398.4,283.8,395,492,299.8,285.6
control,exposure,107,frequent,372.2,35,1,144.5,184.6,498,301,292.0,280.5
control,exposure,108,frequent,220.8,14,1,234.0,173.8,388,332,289.1,275.2
control,exposure,109,rare,324.7,58,1,608.1,476.1,290,411,305.1,285.3
control,exposure,110,frequent,415.1,44,1,152.5,202.6,441,501,297.4,281.1
control,exposure,111,frequent,378.4,40,1,235.4,231.8,612,195,294.3,278.7
control,exposure,112,frequent,250.2,24,1,153.1,381.8,403,394,287.3,283.8
control,exposure,113,frequent,444.4,42,1,184.0,177.5,448,535,282.1,278.5
control,exposure,114,rare,255.4,22,1,518.7,249.0,426,487,293.9,277.0
control,exposure,115,frequent,354.6,48,1,324.5,146.8,421,488,295.5,270.5
control,exposure,116,frequent,289.2,28,1,365.8,160.0,392,448,299.0,265.0
control,exposure,117,frequent,465.3,47,1,164.2,255.3,99,716,292.3,264.5
control,exposure,118,rare,237.5,22,1,478.3,614.9,432,382,301.6,282.0
control,exposure,119,frequent,382.0,42,1,390.9,162.5,766,90,306.0,276.0
control,test,0,rare,192.0,48,1,455.1,551.9,302,436,313.5,289.8
control,test,1,rare,354.7,67,1,599.9,277.4,254,356,327.8,289.2
control,test,2,rare,460.9,44,1,479.0,643.7,617,204,335.4,306.9
control,test,3,rare,194.6,18,1,589.8,453.7,404,396,348.1,314.3
control,test,4,rare,182.8,14,1,607.4,652.3,458,547,361.0,331.2
control,test,5,frequent,295.9,55,1,214.8,289.8,420,503,353.7,329.1
control,test,6,rare,178.7,16,1,222.5,519.5,398,486,347.2,338.6
control,test,7,rare,268.7,35,1,520.6,184.5,393,421,355.8,330.9
control,test,8,rare,278.1,27,1,412.6,633.2,135,650,358.7,346.0
control,test,9,rare,233.0,18,1,588.6,343.8,386,459,370.2,345.9
control,test,10,rare,331.2,30,1,515.4,583.0,371,285,377.4,357.8
control,test,11,rare,302.6,27,1,267.4,630.9,380,350,371.9,371.4
control,test,12,rare,166.2,14,1,545.7,304.2,382,333,380.6,368.1
control,test,13,rare,347.4,52,1,541.4,170.7,417,495,388.7,358.2
control,test,14,frequent,154.4,11,1,254.1,385.4,361,274,381.9,359.6
control,test,15,frequent,249.0,23,1,167.8,310.3,403,392,371.2,357.1
control,test,16,frequent,398.4,37,1,184.3,266.5,474,540,361.9,352.6
control,test,17,rare,356.8,34,1,443.1,142.0,408,497,365.9,342.0
control,test,18,rare,161.4,16,1,358.0,645.8,400,490,365.5,357.2
control,test,19,frequent,246.3,22,1,158.1,362.3,398,418,355.2,357.5
control,test,20,rare,238.6,31,1,575.7,348.5,458,556,366.2,357.0
control,test,21,rare,200.5,15,1,551.6,355.0,384,465,375.5,356.9
control,test,22,rare,294.2,28,1,352.6,517.0,408,228,374.3,364.9
control,test,23,rare,256.6,24,1,356.0,587.0,385,332,373.4,376.0
control,test,24,rare,390.7,32,1,600.7,560.2,270,352,384.8,385.2
control,test,25,rare,180.7,13,1,559.0,611.8,422,494,393.5,396.6
control,test,26,rare,297.2,74,1,570.0,554.3,511,263,402.3,404.5
control,test,27,rare,184.3,16,1,230.0,413.9,414,403,393.7,404.9
control,test,28,frequent,319.0,56,1,177.6,397.3,456,553,382.9,404.5
control,test,29,rare,278.4,25,1,161.4,406.3,431,476,371.8,404.6
control,test,30,rare,272.8,25,1,655.2,273.7,549,525,386.0,398.1
control,test,31,frequent,277.3,52,1,140.7,327.1,394,440,373.7,394.5
control,test,32,rare,420.6,51,1,253.2,469.9,613,252,367.7,398.3
control,test,33,frequent,159.9,14,1,332.0,343.8,488,309,365.9,395.6
control,test,34,rare,329.9,32,1,575.9,318.6,246,323,376.4,391.7
control,test,35,rare,281.4,28,1,152.1,632.0,330,414,365.2,403.7
control,test,36,rare,426.9,40,1,228.0,503.7,644,408,358.3,408.7
control,test,37,rare,268.9,31,1,286.4,462.1,506,307,354.7,411.4
control,test,38,rare,330.6,29,1,424.4,610.1,125,470,358.2,421.3
control,test,39,rare,322.4,30,1,491.1,241.3,405,552,364.9,412.3
control,test,40,frequent,376.1,42,1,258.1,327.8,570,538,359.5,408.1
control,test,41,rare,160.8,33,1,536.1,357.9,487,511,368.4,405.6
control,test,42,rare,318.5,29,1,588.7,386.2,292,502,379.4,404.6
control,test,43,rare,363.8,61,1,451.5,210.3,458,574,383.0,394.9
control,test,44,frequent,201.5,18,1,387.2,257.6,380,459,383.2,388.1
control,test,45,rare,334.8,41,1,447.1,578.9,342,261,386.4,397.6
control,test,46,rare,287.7,25,1,530.4,613.5,400,357,393.6,408.4
control,test,47,rare,205.7,18,1,627.9,250.5,428,299,405.3,400.5
control,test,48,frequent,230.1,21,1,352.6,250.1,376,479,402.7,393.0
control,test,49,rare,227.6,19,1,534.1,374.5,338,259,409.2,392.0
control,test,50,rare,281.1,21,1,222.8,601.6,409,391,399.9,402.5
control,test,51,frequent,405.4,42,1,365.6,150.3,477,540,398.2,389.9
control,test,52,rare,224.8,17,1,513.2,318.7,392,508,404.0,386.4
control,test,53,rare,248.8,33,1,230.1,597.7,468,525,395.3,396.9
control,test,54,frequent,304.0,26,1,262.8,179.2,419,440,388.6,386.0
control,test,55,frequent,300.3,27,1,261.0,361.3,471,576,382.3,384.8
control,test,56,rare,228.4,24,1,235.1,649.5,367,463,374.9,398.0
control,test,57,rare,279.4,27,1,499.4,484.6,328,264,381.1,402.4
control,test,58,frequent,259.9,108,1,162.3,245.3,404,341,370.2,394.5
control,test,59,rare,159.6,14,1,431.9,456.6,591,469,373.3,397.6
control,test,60,frequent,263.4,24,1,205.8,329.0,458,405,364.9,394.2
control,test,61,rare,206.7,14,1,481.1,147.0,340,298,370.7,381.8
control,test,62,rare,303.7,29,1,620.1,210.9,412,432,383.2,373.3
control,test,63,rare,379.0,49,1,529.2,174.7,477,550,390.5,363.3
control,test,64,rare,178.6,15,1,547.2,646.8,495,476,398.3,377.5
control,test,65,frequent,442.0,32,1,274.6,146.6,559,485,392.1,366.0
control,test,66,frequent,210.4,17,1,200.5,358.4,383,463,382.5,365.6
control,test,67,rare,279.7,43,1,550.4,362.0,271,351,390.9,365.4
control,test,68,frequent,295.1,41,1,149.1,391.6,443,365,378.8,366.7
control,test,69,rare,287.7,28,1,549.4,438.9,302,292,387.4,370.3
control,test,70,rare,266.6,28,1,567.5,417.4,301,427,396.4,372.7
control,test,71,rare,228.1,15,1,449.8,626.4,611,465,399.1,385.4
control,test,72,frequent,232.6,15,1,296.5,232.0,470,387,393.9,377.7
control,test,73,rare,268.1,40,1,256.4,547.7,334,291,387.1,386.2
control,test,74,rare,417.5,39,1,649.5,143.6,393,473,400.2,374.1
control,test,75,rare,495.6,44,1,436.2,594.7,659,152,402.0,385.1
control,test,76,rare,341.6,31,1,183.6,607.8,508,501,391.1,396.2
control,test,77,rare,338.3,37,1,308.2,442.2,99,708,386.9,398.5
control,test,78,rare,174.4,15,1,456.1,401.7,449,576,390.4,398.7
control,test,79,frequent,227.1,52,1,293.1,229.7,348,450,385.5,390.2
