loss
61.54494094848633
61.221351623535156
60.85853576660156
60.3803825378418
59.77574157714844
59.12670135498047
58.332210540771484
57.23927307128906
55.999385833740234
54.69017791748047
53.2177848815918
51.563209533691406
49.86281204223633
48.23735427856445
46.72350311279297
45.38327407836914
44.335960388183594
43.53623962402344
42.933406829833984
42.457801818847656
41.92715835571289
41.385101318359375
40.8286018371582
40.24425506591797
39.685333251953125
39.17292404174805
38.706703186035156
38.2955436706543
37.906944274902344
37.51436996459961
37.10248947143555
36.676700592041016
36.2484245300293
35.837337493896484
35.39250183105469
34.94175720214844
34.52350616455078
34.132320404052734
33.7532958984375
33.35733413696289
32.976417541503906
32.59064865112305
32.3539924621582
32.160667419433594
31.618389129638672
31.210220336914062
31.118093490600586
30.79798126220703
30.349489212036133
30.148101806640625
29.91588020324707
29.517152786254883
29.37989616394043
29.00371742248535
28.733688354492188
28.528594970703125
28.25157356262207
28.05961036682129
27.870616912841797
27.624319076538086
27.46027183532715
27.27568817138672
27.008487701416016
26.787906646728516
26.5858097076416
26.397600173950195
26.25092315673828
26.08789825439453
25.98763656616211
25.855470657348633
25.70780372619629
25.501922607421875
25.240093231201172
25.070079803466797
24.997398376464844
24.904043197631836
24.73472785949707
24.540212631225586
24.35802459716797
24.239665985107422
24.167909622192383
24.06867790222168
23.931232452392578
23.768287658691406
23.634180068969727
23.592254638671875
23.605714797973633
23.552268981933594
23.27361297607422
22.96295928955078
22.90671157836914
22.90118980407715
22.715105056762695
22.50185203552246
22.43581199645996
22.377534866333008
22.21710205078125
22.043325424194336
21.940126419067383
21.887557983398438
21.785219192504883
21.63210105895996
21.56635856628418
21.690031051635742
21.5941104888916
21.35520362854004
21.127172470092773
21.10221290588379
21.08712387084961
20.984941482543945
20.97028160095215
21.053544998168945
20.795209884643555
20.40431022644043
20.313379287719727
20.331809997558594
20.238616943359375
20.038606643676758
19.926607131958008
19.79202651977539
19.707645416259766
19.681636810302734
19.511201858520508
19.351585388183594
19.255123138427734
19.18446159362793
19.097312927246094
18.977962493896484
18.95696258544922
18.897069931030273
18.73024559020996
18.540355682373047
18.42422866821289
18.396774291992188
18.30590057373047
18.155548095703125
18.131370544433594
18.160871505737305
18.02396583557129
17.90445327758789
17.900461196899414
18.1276798248291
18.22722816467285
17.883512496948242
17.287811279296875
17.36009979248047
17.40858268737793
17.03139305114746
17.15879249572754
17.05814552307129
